Book,Chapter,Pericope,RefId,start,end
Numbers,26,The Tribe of Dan,Numbers  26:42-43,Numbers.26.42,Numbers.26.43
Numbers,26,The Tribe of Asher,Numbers  26:44-47,Numbers.26.44,Numbers.26.47
Numbers,26,The Tribe of Naphtali,Numbers  26:48-50,Numbers.26.48,Numbers.26.50
Numbers,26,Results of the Registration,Numbers  26:51-56,Numbers.26.51,Numbers.26.56
Numbers,26,The Tribe of Levi,Numbers  26:57-65,Numbers.26.57,Numbers.26.65
Numbers,27,The Daughters of Zelophehad,Numbers  27:1-11,Numbers.27.1,Numbers.27.11
Numbers,27,Joshua Chosen to Lead Israel,Numbers  27:12-23,Numbers.27.12,Numbers.27.23
Numbers,28,The Daily Offerings,Numbers  28:1-8,Numbers.28.1,Numbers.28.8
Numbers,28,The Sabbath Offerings,Numbers  28:9-10,Numbers.28.9,Numbers.28.10
Numbers,28,The Monthly Offerings,Numbers  28:11-15,Numbers.28.11,Numbers.28.15
Numbers,28,Offerings for the Passover,Numbers  28:16-25,Numbers.28.16,Numbers.28.25
Numbers,28,Offerings for the Festival of Harvest,Numbers  28:26-31,Numbers.28.26,Numbers.28.31
Numbers,29,Offerings for the Festival of Trumpets,Numbers  29:1-6,Numbers.29.1,Numbers.29.6
Numbers,29,Offerings for the Day of Atonement,Numbers  29:7-11,Numbers.29.7,Numbers.29.11
Numbers,29,Offerings for the Festival of Shelters,Numbers  29:12-40,Numbers.29.12,Numbers.29.40
Numbers,30,Laws concerning Vows,Numbers  30,Numbers.30.1,Numbers.30.16
Numbers,31,Conquest of the Midianites,Numbers  31:1-24,Numbers.31.1,Numbers.31.24
Numbers,31,Division of the Plunder,Numbers  31:25-54,Numbers.31.25,Numbers.31.54
Numbers,32,The Tribes East of the Jordan,Numbers  32,Numbers.32.1,Numbers.32.42
Numbers,33,Remembering Israel's Journey,Numbers  33,Numbers.33.1,Numbers.33.56
Numbers,34,Boundaries of the Land,Numbers  34:1-15,Numbers.34.1,Numbers.34.15
Numbers,34,Leaders to Divide the Land,Numbers  34:16-29,Numbers.34.16,Numbers.34.29
Numbers,35,Towns for the Levites,Numbers  35:1-8,Numbers.35.1,Numbers.35.8
Numbers,35,Cities of Refuge,Numbers  35:9-34,Numbers.35.9,Numbers.35.34
Numbers,36,Women Who Inherit Property,Numbers  36,Numbers.36.1,Numbers.36.13
Deuteronomy,1,Introduction to Moses' First Address,Deuteronomy  1:1-5,Deuteronomy.1.1,Deuteronomy.1.5
Deuteronomy,1,The Command to Leave Sinai,Deuteronomy  1:6-8,Deuteronomy.1.6,Deuteronomy.1.8
Deuteronomy,1,Moses Appoints Leaders from Each Tribe,Deuteronomy  1:9-18,Deuteronomy.1.9,Deuteronomy.1.18
Deuteronomy,1,Scouts Explore the Land,Deuteronomy  1:19-25,Deuteronomy.1.19,Deuteronomy.1.25
Deuteronomy,1,Israel's Rebellion against the Lord,Deuteronomy  1:26-46,Deuteronomy.1.26,Deuteronomy.1.46
Deuteronomy,2,Remembering Israel's Wanderings,Deuteronomy  2:1-25,Deuteronomy.2.1,Deuteronomy.2.25
Deuteronomy,2,Victory over Sihon of Heshbon,Deuteronomy  2:26-37,Deuteronomy.2.26,Deuteronomy.2.37
Deuteronomy,3,Victory over Og of Bashan,Deuteronomy  3:1-11,Deuteronomy.3.1,Deuteronomy.3.11
Deuteronomy,3,Land Division East of the Jordan,Deuteronomy  3:12-20,Deuteronomy.3.12,Deuteronomy.3.20
Deuteronomy,3,Moses Forbidden to Enter the Land,Deuteronomy  3:21-29,Deuteronomy.3.21,Deuteronomy.3.29
Deuteronomy,4,Moses Urges Israel to Obey,Deuteronomy  4:1-14,Deuteronomy.4.1,Deuteronomy.4.14
Deuteronomy,4,A Warning against Idolatry,Deuteronomy  4:15-31,Deuteronomy.4.15,Deuteronomy.4.31
Deuteronomy,4,There Is Only One God,Deuteronomy  4:32-40,Deuteronomy.4.32,Deuteronomy.4.40
Deuteronomy,4,Eastern Cities of Refuge,Deuteronomy  4:41-43,Deuteronomy.4.41,Deuteronomy.4.43
Deuteronomy,4,Introduction to Moses' Second Address,Deuteronomy  4:44-49,Deuteronomy.4.44,Deuteronomy.4.49
Deuteronomy,5,Ten Commandments for the Covenant Community,Deuteronomy  5,Deuteronomy.5.1,Deuteronomy.5.33
Deuteronomy,6,A Call for Wholehearted Commitment,Deuteronomy  6,Deuteronomy.6.1,Deuteronomy.6.25
Deuteronomy,7,The Privilege of Holiness,Deuteronomy  7,Deuteronomy.7.1,Deuteronomy.7.26
Deuteronomy,8,A Call to Remember and Obey,Deuteronomy  8,Deuteronomy.8.1,Deuteronomy.8.20
Deuteronomy,9,Victory by God's Grace,Deuteronomy  9:1-6,Deuteronomy.9.1,Deuteronomy.9.6
Deuteronomy,9,Remembering the Gold Calf,Deuteronomy  9:7-29,Deuteronomy.9.7,Deuteronomy.9.29
Deuteronomy,10,A New Copy of the Covenant,Deuteronomy  10:1-11,Deuteronomy.10.1,Deuteronomy.10.11
Deuteronomy,10,A Call to Love and Obedience,Deuteronomy  10:12-11:7,Deuteronomy.10.12,Deuteronomy.11.7
Deuteronomy,11,The Blessings of Obedience,Deuteronomy  11:8-32,Deuteronomy.11.8,Deuteronomy.11.32
Deuteronomy,12,The Lord's Chosen Place for Worship,Deuteronomy  12,Deuteronomy.12.1,Deuteronomy.12.32
Deuteronomy,13,A Warning against Idolatry,Deuteronomy  13,Deuteronomy.13.1,Deuteronomy.13.18
Deuteronomy,14,Ceremonially Clean and Unclean Animals,Deuteronomy  14:1-21,Deuteronomy.14.1,Deuteronomy.14.21
Deuteronomy,14,The Giving of Tithes,Deuteronomy  14:22-29,Deuteronomy.14.22,Deuteronomy.14.29
Deuteronomy,15,Release for Debtors,Deuteronomy  15:1-11,Deuteronomy.15.1,Deuteronomy.15.11
Deuteronomy,15,Release for Hebrew Slaves,Deuteronomy  15:12-18,Deuteronomy.15.12,Deuteronomy.15.18
Deuteronomy,15,Sacrificing Firstborn Male Animals,Deuteronomy  15:19-23,Deuteronomy.15.19,Deuteronomy.15.23
Deuteronomy,16,Passover and the Festival of Unleavened Bread,Deuteronomy  16:1-8,Deuteronomy.16.1,Deuteronomy.16.8
Deuteronomy,16,The Festival of Harvest,Deuteronomy  16:9-12,Deuteronomy.16.9,Deuteronomy.16.12
Deuteronomy,16,The Festival of Shelters,Deuteronomy  16:13-17,Deuteronomy.16.13,Deuteronomy.16.17
Deuteronomy,16,Justice for the People,Deuteronomy  16:18-17:13,Deuteronomy.16.18,Deuteronomy.17.13
Deuteronomy,17,Guidelines for a King,Deuteronomy  17:14-20,Deuteronomy.17.14,Deuteronomy.17.20
Deuteronomy,18,Gifts for the Priests and Levites,Deuteronomy  18:1-8,Deuteronomy.18.1,Deuteronomy.18.8
Deuteronomy,18,A Call to Holy Living,Deuteronomy  18:9-14,Deuteronomy.18.9,Deuteronomy.18.14
Deuteronomy,18,True and False Prophets,Deuteronomy  18:15-22,Deuteronomy.18.15,Deuteronomy.18.22
Deuteronomy,19,Cities of Refuge,Deuteronomy  19:1-13,Deuteronomy.19.1,Deuteronomy.19.13
Deuteronomy,19,Concern for Justice,Deuteronomy  19:14-21,Deuteronomy.19.14,Deuteronomy.19.21
Deuteronomy,20,Regulations concerning War,Deuteronomy  20,Deuteronomy.20.1,Deuteronomy.20.20
Deuteronomy,21,Cleansing for Unsolved Murder,Deuteronomy  21:1-9,Deuteronomy.21.1,Deuteronomy.21.9
Deuteronomy,21,Marriage to a Captive Woman,Deuteronomy  21:10-14,Deuteronomy.21.10,Deuteronomy.21.14
Deuteronomy,21,Rights of the Firstborn,Deuteronomy  21:15-17,Deuteronomy.21.15,Deuteronomy.21.17
Deuteronomy,21,Dealing with a Rebellious Son,Deuteronomy  21:18-21,Deuteronomy.21.18,Deuteronomy.21.21
Deuteronomy,21,Various Regulations,Deuteronomy  21:22-22:12,Deuteronomy.21.22,Deuteronomy.22.12
Deuteronomy,22,Regulations for Sexual Purity,Deuteronomy  22:13-30,Deuteronomy.22.13,Deuteronomy.22.30
Deuteronomy,23,Regulations concerning Worship,Deuteronomy  23:1-8,Deuteronomy.23.1,Deuteronomy.23.8
Deuteronomy,23,Miscellaneous Regulations,Deuteronomy  23:9-25:19,Deuteronomy.23.9,Deuteronomy.25.19
Deuteronomy,26,Harvest Offerings and Tithes,Deuteronomy  26:1-15,Deuteronomy.26.1,Deuteronomy.26.15
Deuteronomy,26,A Call to Obey the Lord's Commands,Deuteronomy  26:16-19,Deuteronomy.26.16,Deuteronomy.26.19
Deuteronomy,27,The Altar on Mount Ebal,Deuteronomy  27:1-10,Deuteronomy.27.1,Deuteronomy.27.10
Deuteronomy,27,Curses from Mount Ebal,Deuteronomy  27:11-26,Deuteronomy.27.11,Deuteronomy.27.26
Deuteronomy,28,Blessings for Obedience,Deuteronomy  28:1-14,Deuteronomy.28.1,Deuteronomy.28.14
Deuteronomy,28,Curses for Disobedience,Deuteronomy  28:15-29:1,Deuteronomy.28.15,Deuteronomy.29.1
Deuteronomy,29,Moses Reviews the Covenant,Deuteronomy  29:2-29,Deuteronomy.29.2,Deuteronomy.29.29
Deuteronomy,30,A Call to Return to the Lord,Deuteronomy  30:1-10,Deuteronomy.30.1,Deuteronomy.30.10
Deuteronomy,30,The Choice of Life or Death,Deuteronomy  30:11-20,Deuteronomy.30.11,Deuteronomy.30.20
Deuteronomy,31,Joshua Becomes Israel's Leader,Deuteronomy  31:1-8,Deuteronomy.31.1,Deuteronomy.31.8
Deuteronomy,31,Public Reading of the Book of Instruction,Deuteronomy  31:9-13,Deuteronomy.31.9,Deuteronomy.31.13
Deuteronomy,31,Israel's Disobedience Predicted,Deuteronomy  31:14-29,Deuteronomy.31.14,Deuteronomy.31.29
Deuteronomy,31,The Song of Moses,Deuteronomy  31:30-32:47,Deuteronomy.31.30,Deuteronomy.32.47
Deuteronomy,32,Moses' Death Foretold,Deuteronomy  32:48-52,Deuteronomy.32.48,Deuteronomy.32.52
Deuteronomy,33,Moses Blesses the People,Deuteronomy  33,Deuteronomy.33.1,Deuteronomy.33.29
Deuteronomy,34,The Death of Moses,Deuteronomy  34,Deuteronomy.34.1,Deuteronomy.34.12
Joshua,1,The Lord's Charge to Joshua,Joshua  1:1-9,Joshua.1.1,Joshua.1.9
Joshua,1,Joshua's Charge to the Israelites,Joshua  1:10-18,Joshua.1.10,Joshua.1.18
Joshua,2,Rahab Protects the Spies,Joshua  2,Joshua.2.1,Joshua.2.24
Joshua,3,The Israelites Cross the Jordan,Joshua  3,Joshua.3.1,Joshua.3.17
Joshua,4,Memorials to the Jordan Crossing,Joshua  4:1-5:1,Joshua.4.1,Joshua.5.1
Joshua,5,Israel Reestablishes Covenant Ceremonies,Joshua  5:2-12,Joshua.5.2,Joshua.5.12
Joshua,5,The Lord's Commander Confronts Joshua,Joshua  5:13-15,Joshua.5.13,Joshua.5.15
Joshua,6,The Fall of Jericho,Joshua  6,Joshua.6.1,Joshua.6.27
Joshua,7,Ai Defeats the Israelites,Joshua  7:1-15,Joshua.7.1,Joshua.7.15
Joshua,7,Achan's Sin,Joshua  7:16-26,Joshua.7.16,Joshua.7.26
Joshua,8,The Israelites Defeat Ai,Joshua  8:1-29,Joshua.8.1,Joshua.8.29
Joshua,8,The Lord's Covenant Renewed,Joshua  8:30-35,Joshua.8.30,Joshua.8.35
Joshua,9,The Gibeonites Deceive Israel,Joshua  9,Joshua.9.1,Joshua.9.27
Joshua,10,Israel Defeats the Southern Armies,Joshua  10:1-15,Joshua.10.1,Joshua.10.15
Joshua,10,Joshua Kills the Five Southern Kings,Joshua  10:16-27,Joshua.10.16,Joshua.10.27
Joshua,10,Israel Destroys the Southern Towns,Joshua  10:28-43,Joshua.10.28,Joshua.10.43
Joshua,11,Israel Defeats the Northern Armies,Joshua  11,Joshua.11.1,Joshua.11.23
Joshua,12,Kings Defeated East of the Jordan,Joshua  12:1-6,Joshua.12.1,Joshua.12.6
Joshua,12,Kings Defeated West of the Jordan,Joshua  12:7-24,Joshua.12.7,Joshua.12.24
Joshua,13,The Land Yet to Be Conquered,Joshua  13:1-7,Joshua.13.1,Joshua.13.7
Joshua,13,The Land Divided East of the Jordan,Joshua  13:8-13,Joshua.13.8,Joshua.13.13
Joshua,13,An Allotment for the Tribe of Levi,Joshua  13:14,Joshua.13.14,Joshua.13.14
Joshua,13,The Land Given to the Tribe of Reuben,Joshua  13:15-23,Joshua.13.15,Joshua.13.23
Joshua,13,The Land Given to the Tribe of Gad,Joshua  13:24-28,Joshua.13.24,Joshua.13.28
Joshua,13,The Land Given to the Half-Tribe of Manasseh,Joshua  13:29-33,Joshua.13.29,Joshua.13.33
Joshua,14,The Land Divided West of the Jordan,Joshua  14:1-5,Joshua.14.1,Joshua.14.5
Joshua,14,Caleb Requests His Land,Joshua  14:6-15,Joshua.14.6,Joshua.14.15
Joshua,15,The Land Given to the Tribe of Judah,Joshua  15:1-12,Joshua.15.1,Joshua.15.12
Joshua,15,The Land Given to Caleb,Joshua  15:13-19,Joshua.15.13,Joshua.15.19
Joshua,15,The Towns Allotted to Judah,Joshua  15:20-63,Joshua.15.20,Joshua.15.63
Joshua,16,The Land Given to Ephraim and West Manasseh,Joshua  16:1-4,Joshua.16.1,Joshua.16.4
Joshua,16,The Land Given to Ephraim,Joshua  16:5-10,Joshua.16.5,Joshua.16.10
Joshua,17,The Land Given to West Manasseh,Joshua  17,Joshua.17.1,Joshua.17.18
Joshua,18,The Allotments of the Remaining Land,Joshua  18:1-10,Joshua.18.1,Joshua.18.10
Joshua,18,The Land Given to Benjamin,Joshua  18:11-20,Joshua.18.11,Joshua.18.20
Joshua,18,The Towns Given to Benjamin,Joshua  18:21-28,Joshua.18.21,Joshua.18.28
Joshua,19,The Land Given to Simeon,Joshua  19:1-9,Joshua.19.1,Joshua.19.9
Joshua,19,The Land Given to Zebulun,Joshua  19:10-16,Joshua.19.10,Joshua.19.16
Joshua,19,The Land Given to Issachar,Joshua  19:17-23,Joshua.19.17,Joshua.19.23
Joshua,19,The Land Given to Asher,Joshua  19:24-31,Joshua.19.24,Joshua.19.31
Joshua,19,The Land Given to Naphtali,Joshua  19:32-39,Joshua.19.32,Joshua.19.39
Joshua,19,The Land Given to Dan,Joshua  19:40-48,Joshua.19.40,Joshua.19.48
Joshua,19,The Land Given to Joshua,Joshua  19:49-51,Joshua.19.49,Joshua.19.51
Joshua,20,The Cities of Refuge,Joshua  20,Joshua.20.1,Joshua.20.9
Joshua,21,The Towns Given to the Levites,Joshua  21,Joshua.21.1,Joshua.21.45
Joshua,22,The Eastern Tribes Return Home,Joshua  22:1-9,Joshua.22.1,Joshua.22.9
Joshua,22,The Eastern Tribes Build an Altar,Joshua  22:10-34,Joshua.22.10,Joshua.22.34
Joshua,23,Joshua's Final Words to Israel,Joshua  23,Joshua.23.1,Joshua.23.16
Joshua,24,The Lord's Covenant Renewed,Joshua  24:1-28,Joshua.24.1,Joshua.24.28
Joshua,24,Leaders Buried in the Promised Land,Joshua  24:29-33,Joshua.24.29,Joshua.24.33
Judges,1,Judah and Simeon Conquer the Land,Judges  1:1-18,Judges.1.1,Judges.1.18
Judges,1,Israel Fails to Conquer the Land,Judges  1:19-36,Judges.1.19,Judges.1.36
Judges,2,The Lord's Messenger Comes to Bokim,Judges  2:1-5,Judges.2.1,Judges.2.5
Judges,2,The Death of Joshua,Judges  2:6-9,Judges.2.6,Judges.2.9
Judges,2,Israel Disobeys the Lord,Judges  2:10-15,Judges.2.10,Judges.2.15
Judges,2,The Lord Rescues His People,Judges  2:16-23,Judges.2.16,Judges.2.23
Judges,3,The Nations Left in Canaan,Judges  3:1-6,Judges.3.1,Judges.3.6
Judges,3,Othniel Becomes Israel's Judge,Judges  3:7-11,Judges.3.7,Judges.3.11
Judges,3,Ehud Becomes Israel's Judge,Judges  3:12-30,Judges.3.12,Judges.3.30
Judges,3,Shamgar Becomes Israel's Judge,Judges  3:31,Judges.3.31,Judges.3.31
Judges,4,Deborah Becomes Israel's Judge,Judges  4,Judges.4.1,Judges.4.24
Judges,5,The Song of Deborah,Judges  5,Judges.5.1,Judges.5.31
Judges,6,Gideon Becomes Israel's Judge,Judges  6:1-32,Judges.6.1,Judges.6.32
Judges,6,Gideon Asks for a Sign,Judges  6:33-40,Judges.6.33,Judges.6.40
Judges,7,Gideon Defeats the Midianites,Judges  7,Judges.7.1,Judges.7.25
Judges,8,Gideon Kills Zebah and Zalmunna,Judges  8:1-21,Judges.8.1,Judges.8.21
Judges,8,Gideon's Sacred Ephod,Judges  8:22-35,Judges.8.22,Judges.8.35
Judges,9,Abimelech Rules over Shechem,Judges  9:1-6,Judges.9.1,Judges.9.6
Judges,9,Jotham's Parable,Judges  9:7-21,Judges.9.7,Judges.9.21
Judges,9,Shechem Rebels against Abimelech,Judges  9:22-57,Judges.9.22,Judges.9.57
Judges,10,Tola Becomes Israel's Judge,Judges  10:1-2,Judges.10.1,Judges.10.2
Judges,10,Jair Becomes Israel's Judge,Judges  10:3-5,Judges.10.3,Judges.10.5
Judges,10,The Ammonites Oppress Israel,Judges  10:6-18,Judges.10.6,Judges.10.18
Judges,11,Jephthah Becomes Israel's Judge,Judges  11:1-28,Judges.11.1,Judges.11.28
Judges,11,Jephthah's Vow,Judges  11:29-40,Judges.11.29,Judges.11.40
Judges,12,Ephraim Fights with Jephthah,Judges  12:1-7,Judges.12.1,Judges.12.7
Judges,12,Ibzan Becomes Israel's Judge,Judges  12:8-10,Judges.12.8,Judges.12.10
Judges,12,Elon Becomes Israel's Judge,Judges  12:11-12,Judges.12.11,Judges.12.12
Judges,12,Abdon Becomes Israel's Judge,Judges  12:13-15,Judges.12.13,Judges.12.15
Judges,13,The Birth of Samson,Judges  13,Judges.13.1,Judges.13.25
Judges,14,Samson's Riddle,Judges  14,Judges.14.1,Judges.14.20
Judges,15,Samson's Vengeance on the Philistines,Judges  15,Judges.15.1,Judges.15.20
Judges,16,Samson Carries Away Gaza's Gates,Judges  16:1-3,Judges.16.1,Judges.16.3
Judges,16,Samson and Delilah,Judges  16:4-22,Judges.16.4,Judges.16.22
Judges,16,Samson's Final Victory,Judges  16:23-31,Judges.16.23,Judges.16.31
Judges,17,Micah's Idols,Judges  17,Judges.17.1,Judges.17.13
Judges,18,Idolatry in the Tribe of Dan,Judges  18,Judges.18.1,Judges.18.31
Judges,19,The Levite and His Concubine,Judges  19,Judges.19.1,Judges.19.30
Judges,20,Israel's War with Benjamin,Judges  20,Judges.20.1,Judges.20.48
Judges,21,Israel Provides Wives for Benjamin,Judges  21,Judges.21.1,Judges.21.25
Ruth,1,Elimelech Moves His Family to Moab,Ruth  1:1-5,Ruth.1.1,Ruth.1.5
Ruth,1,Naomi and Ruth Return,Ruth  1:6-22,Ruth.1.6,Ruth.1.22
Ruth,2,Ruth Works in Boaz's Field,Ruth  2,Ruth.2.1,Ruth.2.23
Ruth,3,Ruth at the Threshing Floor,Ruth  3,Ruth.3.1,Ruth.3.18
Ruth,4,Boaz Marries Ruth,Ruth  4:1-12,Ruth.4.1,Ruth.4.12
Ruth,4,The Descendants of Boaz,Ruth  4:13-22,Ruth.4.13,Ruth.4.22
1 Samuel,1,Elkanah and His Family,1 Samuel  1:1-8,1 Samuel.1.1,1 Samuel.1.8
1 Samuel,1,Hannah's Prayer for a Son,1 Samuel  1:9-18,1 Samuel.1.9,1 Samuel.1.18
1 Samuel,1,Samuel's Birth and Dedication,1 Samuel  1:19-28,1 Samuel.1.19,1 Samuel.1.28
1 Samuel,2,Hannah's Prayer of Praise,1 Samuel  2:1-11,1 Samuel.2.1,1 Samuel.2.11
1 Samuel,2,Eli's Wicked Sons,1 Samuel  2:12-26,1 Samuel.2.12,1 Samuel.2.26
1 Samuel,2,A Warning for Eli's Family,1 Samuel  2:27-36,1 Samuel.2.27,1 Samuel.2.36
1 Samuel,3,The Lord Speaks to Samuel,1 Samuel  3:1-14,1 Samuel.3.1,1 Samuel.3.14
1 Samuel,3,Samuel Speaks for the Lord,1 Samuel  3:15-21,1 Samuel.3.15,1 Samuel.3.21
1 Samuel,4,The Philistines Capture the Ark,1 Samuel  4:1-11,1 Samuel.4.1,1 Samuel.4.11
1 Samuel,4,The Death of Eli,1 Samuel  4:12-22,1 Samuel.4.12,1 Samuel.4.22
1 Samuel,5,The Ark in Philistia,1 Samuel  5,1 Samuel.5.1,1 Samuel.5.12
1 Samuel,6,The Philistines Return the Ark,1 Samuel  6:1-18,1 Samuel.6.1,1 Samuel.6.18
1 Samuel,6,The Ark Moved to Kiriath-Jearim,1 Samuel  6:19-7:2,1 Samuel.6.19,1 Samuel.7.2
1 Samuel,7,Samuel Leads Israel to Victory,1 Samuel  7:3-17,1 Samuel.7.3,1 Samuel.7.17
1 Samuel,8,Israel Requests a King,1 Samuel  8:1-9,1 Samuel.8.1,1 Samuel.8.9
1 Samuel,8,Samuel Warns against a Kingdom,1 Samuel  8:10-22,1 Samuel.8.10,1 Samuel.8.22
1 Samuel,9,Saul Meets Samuel,1 Samuel  9,1 Samuel.9.1,1 Samuel.9.26
1 Samuel,10,Samuel Anoints Saul as King,1 Samuel  10:1-8,1 Samuel.10.1,1 Samuel.10.8
1 Samuel,10,Samuel's Signs Are Fulfilled,1 Samuel  10:9-16,1 Samuel.10.9,1 Samuel.10.16
1 Samuel,10,Saul Is Acclaimed King,1 Samuel  10:17-27,1 Samuel.10.17,1 Samuel.10.27
1 Samuel,11,Saul Defeats the Ammonites,1 Samuel  11,1 Samuel.11.1,1 Samuel.11.15
1 Samuel,12,Samuel's Farewell Address,1 Samuel  12,1 Samuel.12.1,1 Samuel.12.25
1 Samuel,13,Continued War with Philistia,1 Samuel  13:1-7,1 Samuel.13.1,1 Samuel.13.7
1 Samuel,13,Saul's Disobedience and Samuel's Rebuke,1 Samuel  13:8-14,1 Samuel.13.8,1 Samuel.13.14
1 Samuel,13,Israel's Military Disadvantage,1 Samuel  13:15-23,1 Samuel.13.15,1 Samuel.13.23
1 Samuel,14,Jonathan's Daring Plan,1 Samuel  14:1-15,1 Samuel.14.1,1 Samuel.14.15
1 Samuel,14,Israel Defeats the Philistines,1 Samuel  14:16-23,1 Samuel.14.16,1 Samuel.14.23
1 Samuel,14,Saul's Foolish Oath,1 Samuel  14:24-46,1 Samuel.14.24,1 Samuel.14.46
1 Samuel,14,Saul's Military Successes,1 Samuel  14:47-52,1 Samuel.14.47,1 Samuel.14.52
1 Samuel,15,Saul Defeats the Amalekites,1 Samuel  15:1-9,1 Samuel.15.1,1 Samuel.15.9
1 Samuel,15,The Lord Rejects Saul,1 Samuel  15:10-23,1 Samuel.15.10,1 Samuel.15.23
1 Samuel,15,Saul Pleads for Forgiveness,1 Samuel  15:24-31,1 Samuel.15.24,1 Samuel.15.31
1 Samuel,15,Samuel Executes King Agag,1 Samuel  15:32-35,1 Samuel.15.32,1 Samuel.15.35
1 Samuel,16,Samuel Anoints David as King,1 Samuel  16:1-13,1 Samuel.16.1,1 Samuel.16.13
1 Samuel,16,David Serves in Saul's Court,1 Samuel  16:14-23,1 Samuel.16.14,1 Samuel.16.23
1 Samuel,17,Goliath Challenges the Israelites,1 Samuel  17:1-11,1 Samuel.17.1,1 Samuel.17.11
1 Samuel,17,Jesse Sends David to Saul's Camp,1 Samuel  17:12-31,1 Samuel.17.12,1 Samuel.17.31
1 Samuel,17,David Kills Goliath,1 Samuel  17:32-51,1 Samuel.17.32,1 Samuel.17.51
1 Samuel,17,Israel Routs the Philistines,1 Samuel  17:52-58,1 Samuel.17.52,1 Samuel.17.58
1 Samuel,18,Saul Becomes Jealous of David,1 Samuel  18:1-16,1 Samuel.18.1,1 Samuel.18.16
1 Samuel,18,David Marries Saul's Daughter,1 Samuel  18:17-30,1 Samuel.18.17,1 Samuel.18.30
1 Samuel,19,Saul Tries to Kill David,1 Samuel  19:1-10,1 Samuel.19.1,1 Samuel.19.10
1 Samuel,19,Michal Saves David's Life,1 Samuel  19:11-24,1 Samuel.19.11,1 Samuel.19.24
1 Samuel,20,Jonathan Helps David,1 Samuel  20,1 Samuel.20.1,1 Samuel.20.42
1 Samuel,21,David Runs from Saul,1 Samuel  21,1 Samuel.21.1,1 Samuel.21.15
1 Samuel,22,David at the Cave of Adullam,1 Samuel  22:1-10,1 Samuel.22.1,1 Samuel.22.10
1 Samuel,22,The Slaughter of the Priests,1 Samuel  22:11-23,1 Samuel.22.11,1 Samuel.22.23
1 Samuel,23,David Protects the Town of Keilah,1 Samuel  23:1-12,1 Samuel.23.1,1 Samuel.23.12
1 Samuel,23,David Hides in the Wilderness,1 Samuel  23:13-29,1 Samuel.23.13,1 Samuel.23.29
1 Samuel,24,David Spares Saul's Life,1 Samuel  24,1 Samuel.24.1,1 Samuel.24.22
1 Samuel,25,The Death of Samuel,1 Samuel  25:1,1 Samuel.25.1,1 Samuel.25.1
1 Samuel,25,Nabal Angers David,1 Samuel  25:2-22,1 Samuel.25.2,1 Samuel.25.22
1 Samuel,25,Abigail Intercedes for Nabal,1 Samuel  25:23-38,1 Samuel.25.23,1 Samuel.25.38
1 Samuel,25,David Marries Abigail,1 Samuel  25:39-44,1 Samuel.25.39,1 Samuel.25.44
1 Samuel,26,David Spares Saul Again,1 Samuel  26,1 Samuel.26.1,1 Samuel.26.25
1 Samuel,27,David among the Philistines,1 Samuel  27,1 Samuel.27.1,1 Samuel.27.12
1 Samuel,28,Saul Consults a Medium,1 Samuel  28,1 Samuel.28.1,1 Samuel.28.25
1 Samuel,29,The Philistines Reject David,1 Samuel  29,1 Samuel.29.1,1 Samuel.29.11
1 Samuel,30,David Destroys the Amalekites,1 Samuel  30,1 Samuel.30.1,1 Samuel.30.31
1 Samuel,31,The Death of Saul,1 Samuel  31,1 Samuel.31.1,1 Samuel.31.13
2 Samuel,1,David Learns of Saul's Death,2 Samuel  1:1-16,2 Samuel.1.1,2 Samuel.1.16
2 Samuel,1,David's Song for Saul and Jonathan,2 Samuel  1:17-27,2 Samuel.1.17,2 Samuel.1.27
2 Samuel,2,David Anointed King of Judah,2 Samuel  2:1-7,2 Samuel.2.1,2 Samuel.2.7
2 Samuel,2,Ishbosheth Proclaimed King of Israel,2 Samuel  2:8-11,2 Samuel.2.8,2 Samuel.2.11
2 Samuel,2,War between Israel and Judah,2 Samuel  2:12-17,2 Samuel.2.12,2 Samuel.2.17
2 Samuel,2,The Death of Asahel,2 Samuel  2:18-3:1,2 Samuel.2.18,2 Samuel.3.1
2 Samuel,3,David's Sons Born in Hebron,2 Samuel  3:2-5,2 Samuel.3.2,2 Samuel.3.5
2 Samuel,3,Abner Joins Forces with David,2 Samuel  3:6-21,2 Samuel.3.6,2 Samuel.3.21
2 Samuel,3,Joab Murders Abner,2 Samuel  3:22-30,2 Samuel.3.22,2 Samuel.3.30
2 Samuel,3,David Mourns Abner's Death,2 Samuel  3:31-39,2 Samuel.3.31,2 Samuel.3.39
